Frame,Timestamp_ms,LeftHeel_Y,RightHeel_Y,LeftHeel_Distance,RightHeel_Distance
532,17556,0.172249362,0.175373152,21.81429205,21.50720739
533,17589,0.173087955,0.17557703,21.7310352,21.48745196
534,17622,0.17426461,0.175741449,21.61523305,21.47154518
535,17655,0.174670324,0.175839379,21.57557692,21.46208157
536,17688,0.175225541,0.175882995,21.52153231,21.45786928
537,17721,0.174919978,0.175941065,21.55124368,21.4522635
538,17754,0.174917489,0.175985992,21.55148597,21.44792839
539,17787,0.174070463,0.173857331,21.63425907,21.65518233
540,17820,0.173480153,0.173892483,21.69230505,21.65172879
541,17853,0.170026302,0.174120888,22.03797787,21.6293144
542,17886,0.170852557,0.174329236,21.95432983,21.6089069
543,17919,0.170615822,0.173473582,21.97823421,21.6929529
544,17952,0.169727594,0.168772176,22.06836849,22.16611272
545,17985,0.168182582,0.163756996,22.2268452,22.69307036
546,18018,0.168383703,0.164420635,22.20609257,22.62196965
547,18051,0.16791746,0.163136065,22.25425842,22.75998383
548,18084,0.168279201,0.164812341,22.21687094,22.58020274
549,18117,0.168317184,0.165243357,22.21295219,22.53441452
550,18150,0.168506548,0.170083642,22.19343502,22.03215328
551,18183,0.168733343,0.16890195,22.17010298,22.15278761
552,18216,0.169404775,0.168587565,22.10130225,22.18509479
553,18249,0.169692606,0.167819425,22.0719334,22.26441146
554,18282,0.170190901,0.166272312,22.0212658,22.42582021
555,18315,0.169863522,0.164839819,22.05452921,22.57727838
556,18348,0.169846505,0.16531688,22.05626087,22.52662174
557,18381,0.16955027,0.164824679,22.08644733,22.57888954
558,18414,0.168684036,0.164608896,22.17517164,22.6018773
559,18447,0.167828441,0.16378589,22.26347743,22.68996589
560,18480,0.166754693,0.16413559,22.37525444,22.65245637
561,18513,0.165663376,0.164324701,22.48996512,22.6322214
562,18546,0.158303201,0.163656563,23.29398216,22.70386789
563,18579,0.159129947,0.163411826,23.20093891,22.73022045
564,18612,0.159177303,0.163049012,23.19563096,22.76939507
565,18645,0.157708943,0.16247046,23.36130356,22.83213199
566,18678,0.159028664,0.161743507,23.21229919,22.91143167
567,18711,0.159795016,0.162016988,23.12660621,22.88153722
568,18744,0.159830838,0.161155164,23.12261539,22.97599802
569,18777,0.160128891,0.161397979,23.08946167,22.94930872
570,18810,0.160021484,0.160752565,23.10139858,23.0203815
571,18843,0.160602584,0.160991624,23.03695765,22.99400729
572,18876,0.161741421,0.161063105,22.91166,22.9861324
573,18909,0.161739647,0.161180109,22.91185408,22.97325346
574,18942,0.161213025,0.16067569,22.96963273,23.02887506
575,18975,0.159091398,0.157432303,23.20526148,23.39277043
576,19008,0.157692939,0.15790613,23.36312173,23.33892366
577,19041,0.157155573,0.158233061,23.42432881,23.30190869
578,19074,0.157457933,0.158910289,23.38985169,23.22559003
579,19107,0.157668337,0.157857135,23.36591724,23.34448056
580,19140,0.154878363,0.149134234,23.68715386,24.37591623
581,19173,0.153585017,0.147285506,23.83895722,24.60583233
582,19206,0.153810352,0.147635937,23.81237502,24.56193206
583,19239,0.154213026,0.150309339,23.76501392,24.23190673
584,19272,0.154782325,0.151199222,23.69836235,24.1239332
585,19305,0.155162439,0.152857035,23.65405911,23.92522536
586,19338,0.155328542,0.153496385,23.63474915,23.8494285
587,19371,0.156053901,0.155184239,23.5507771,23.65152303
588,19404,0.15606539,0.153496057,23.54945169,23.84946725
589,19437,0.156103745,0.153542012,23.5450278,23.84403684
590,19470,0.15613021,0.153560922,23.54197634,23.84180303
591,19503,0.156017631,0.153642043,23.55496229,23.83222455
592,19536,0.156669661,0.153697148,23.47994029,23.82572229
593,19569,0.154244408,0.152754962,23.76133048,23.93736921
594,19602,0.153274685,0.151043579,23.87565946,24.14275138
595,19635,0.153267577,0.151048735,23.87650136,24.14212756
596,19668,0.148840114,0.148799196,24.41221792,24.41727652
597,19701,0.142604396,0.147183135,25.20704402,24.61868532
598,19734,0.144324929,0.147244707,24.98281986,24.61095327
599,19767,0.144432291,0.14804329,24.96895505,24.51108944
600,19800,0.142707542,0.148453176,25.19349291,24.46013418
601,19833,0.142479479,0.148447588,25.22347407,24.46082748
602,19866,0.143920287,0.148118138,25.03520827,24.5017694
603,19899,0.144416764,0.148196638,24.97095929,24.49200207
604,19932,0.146043703,0.148217648,24.7626196,24.48938908
605,19965,0.146171644,0.148979679,24.74637743,24.39497926
606,19998,0.146201462,0.147873789,24.74259508,24.53222063
607,20031,0.146877423,0.148561656,24.65714527,24.44668238
608,20064,0.146893725,0.148595005,24.65509151,24.44254991
609,20097,0.146858826,0.148399308,24.65948853,24.46681917
610,20130,0.147398949,0.148427963,24.59160431,24.46326265
611,20163,0.146464258,0.144937277,24.70930686,24.90393914
612,20196,0.146172255,0.145459831,24.74629992,24.83700283
613,20229,0.146499038,0.145945013,24.70490784,24.77516234
614,20262,0.145858631,0.144408345,24.78615081,24.97204617
615,20295,0.144336775,0.139752671,24.98128929,25.58732572
616,20328,0.143409565,0.139628962,25.10163298,25.60407222
617,20361,0.14246276,0.137982845,25.22567467,25.82892941
618,20394,0.139335692,0.139805287,25.64385639,25.58020949
619,20427,0.140560448,0.140581816,25.47849284,25.47562595
620,20460,0.141378224,0.140837923,25.3692158,25.44131343
621,20493,0.140501946,0.140413925,25.48634498,25.49816796
622,20526,0.140839905,0.140668944,25.44104825,25.46394288
623,20559,0.140802369,0.140858367,25.44607158,25.43857817
624,20592,0.140814051,0.140998363,25.44450795,25.41986318
625,20625,0.137655303,0.141697064,25.87412497,25.32685385
626,20658,0.141048253,0.141453564,25.4132003,25.35919361
627,20691,0.141424075,0.140673921,25.36311555,25.46327582
628,20724,0.141866878,0.141222984,25.30434741,25.38989077
629,20757,0.14202264,0.139219299,25.28373712,25.6596789
630,20790,0.140625685,0.139448717,25.46974217,25.62850962
631,20823,0.138053402,0.139379233,25.81921356,25.6379422
632,20856,0.134902388,0.138063967,26.26008117,25.81775936
633,20889,0.133944735,0.138114437,26.39695272,25.81081456
634,20922,0.131677702,0.137548432,26.72650461,25.88890439
635,20955,0.132146284,0.137235925,26.65774047,25.93221494
636,20988,0.133440584,0.137209401,26.46956116,25.93589735
637,21021,0.133777291,0.136789128,26.42102569,25.99437938
638,21054,0.137156904,0.137040645,25.94318858,25.95934971
639,21087,0.136818662,0.136694819,25.99026135,26.00753767
640,21120,0.137327328,0.137177452,25.91953283,25.94033412
641,21153,0.137149885,0.136708885,25.94416366,26.00557424
642,21186,0.137749687,0.136786669,25.86108591,25.99472226
643,21219,0.139209121,0.137721151,25.66106333,25.86502676
644,21252,0.138920993,0.137527108,25.70031666,25.89185521
645,21285,0.135454327,0.136963755,26.18181473,25.97004882
646,21318,0.134191737,0.135718659,26.36151903,26.14449056
647,21351,0.131420374,0.134025931,26.76441288,26.38529456
648,21384,0.131512329,0.133082539,26.75085465,26.52136118
649,21417,0.132104516,0.127364412,26.66385606,27.37589766
650,21450,0.132175148,0.125205129,26.6535159,27.71254162
651,21483,0.132180721,0.124564297,26.65270036,27.81399188
652,21516,0.13222605,0.126443803,26.64606879,27.51845627
653,21549,0.132392928,0.127508223,26.6216823,27.35375663
654,21582,0.132546857,0.128006876,26.59922619,27.27725119
655,21615,0.132215366,0.129086003,26.64763157,27.1130908
656,21648,0.131862834,0.129935026,26.69929581,26.98526694
657,21681,0.131974369,0.130068466,26.68292925,26.96528256
658,21714,0.131514519,0.12973848,26.75053184,27.01475436
659,21747,0.131631732,0.129998952,26.7332691,26.97568962
660,21780,0.132038429,0.129611924,26.67353787,27.0337741
661,21813,0.130363449,0.130435869,26.92120594,26.91040617
662,21846,0.130655289,0.13088116,26.87773552,26.84418388
663,21879,0.130923495,0.129617199,26.83790442,27.03298081
664,21912,0.130014256,0.130458847,26.97339784,26.90698132
665,21945,0.128166392,0.130424991,27.25286442,26.91202782
666,21978,0.124007247,0.128736034,27.90276232,27.16612015
667,22011,0.121818438,0.1277491,28.25692378,27.31674862
668,22044,0.122416854,0.127087578,28.15923836,27.41861614
669,22077,0.120271131,0.12637116,28.51256403,27.5297662
670,22110,0.120776214,0.126066759,28.42862692,27.57725645
671,22143,0.12199609,0.1257689,28.22785573,27.62387929
672,22176,0.123453766,0.125705943,27.99150694,27.63375325
673,22209,0.125299409,0.125955448,27.69767638,27.5946619
674,22242,0.125781968,0.126121879,27.62183057,27.56864545
675,22275,0.126231402,0.126269683,27.55155055,27.5455803
676,22308,0.126208112,0.126384228,27.55518412,27.52773091
677,22341,0.125647113,0.126693711,27.642986,27.47961616
678,22374,0.125650033,0.126716658,27.6425275,27.47605495
679,22407,0.125001192,0.126407042,27.74474947,27.52417855
680,22440,0.12456882,0.126353934,27.81327341,27.53244941
681,22473,0.12340609,0.126374841,27.99917678,27.52919294
682,22506,0.123479977,0.12601231,27.98729199,27.5857678
683,22539,0.122976139,0.121871203,28.06852797,28.24828414
684,22572,0.122822039,0.117205381,28.09346516,29.0324908
685,22605,0.122045748,0.11513827,28.2197408,29.39351146
686,22638,0.122327156,0.115805931,28.17383905,29.27596001
687,22671,0.122034386,0.117100693,28.22159716,29.05056843
688,22704,0.122084968,0.117982551,28.21333482,28.89896484
689,22737,0.12224067,0.118931763,28.18793087,28.73748095
690,22770,0.122332983,0.119401202,28.17289021,28.65826041
691,22803,0.122589663,0.120849431,28.13115021,28.41649895
692,22836,0.122660346,0.120948061,28.11967694,28.40017707
693,22869,0.122661397,0.120876022,28.11950648,28.41209674
694,22902,0.122569151,0.121330552,28.13448129,28.3370516
695,22935,0.122117445,0.121039867,28.2080323,28.38500084
696,22968,0.122409754,0.121168599,28.16039361,28.36374696
697,23001,0.121987022,0.120463438,28.22933797,28.48054917
698,23034,0.121581383,0.120459087,28.29580174,28.48127277
699,23067,0.121163242,0.120465972,28.3646308,28.48012791
700,23100,0.119741954,0.120438114,28.60102011,28.48476117
701,23133,0.115859307,0.120254487,29.26660161,28.51533826
702,23166,0.113148168,0.119838439,29.74937179,28.58485243
703,23199,0.113365524,0.119465679,29.7101008,28.64741241
704,23232,0.112378761,0.119423598,29.88919517,28.65449142
705,23265,0.111150049,0.119038709,30.11514152,28.71939608
706,23298,0.112781018,0.119090684,29.81593538,28.71061482
707,23331,0.114675954,0.119162612,29.47544472,28.69847109
708,23364,0.117868453,0.11916995,28.91849376,28.69723262
709,23397,0.118396252,0.119504124,28.82836935,28.640948
710,23430,0.118148312,0.119437918,28.87063879,28.65208207
711,23463,0.118042298,0.119025454,28.8887489,28.72163628
712,23496,0.117052115,0.119040057,29.05896428,28.71916817
713,23529,0.116650559,0.118530579,29.12854641,28.80551895
714,23562,0.116114572,0.118609063,29.22192594,28.79218408
715,23595,0.114915498,0.118131615,29.43293694,28.87348959
716,23628,0.114922337,0.117870294,29.43172496,28.91817857
717,23661,0.115786247,0.117929257,29.27941274,28.90808341
718,23694,0.115783863,0.117090061,29.27983099,29.05240559
719,23727,0.115460269,0.113944486,29.3367052,29.60598353
720,23760,0.115083605,0.11198277,29.40317641,29.96165452
721,23793,0.114753105,0.110640876,29.46174112,30.20974344
722,23826,0.114542954,0.110855356,29.49909731,30.16982411
723,23859,0.114241898,0.109544061,29.55277237,30.41549199
724,23892,0.114583649,0.110925481,29.49185626,30.15679448
725,23925,0.114614055,0.111562662,29.48644827,30.03889921
726,23958,0.114360914,0.11171899,29.5315306,30.01011046
727,23991,0.114434466,0.112017669,29.51841784,29.95525506
728,24024,0.114802651,0.112163439,29.45294714,29.92855317
729,24057,0.114830278,0.112159073,29.44804587,29.92935226
730,24090,0.114801608,0.112220228,29.45313222,29.91816328
731,24123,0.115696862,0.112297632,29.29510107,29.9040128
732,24156,0.111514255,0.11269097,30.04782437,29.83230487
733,24189,0.112065278,0.112760998,29.94652906,29.8195732
734,24222,0.113755785,0.112775773,29.63984084,29.81688842
735,24255,0.113476396,0.112823941,29.69010744,29.8081387
736,24288,0.113385178,0.112883523,29.70655462,29.79732244
737,24321,0.112408958,0.112789407,29.88368351,29.81441119
738,24354,0.107938938,0.112307303,30.72152609,29.90224575
739,24387,0.104417734,0.111943036,31.41420656,29.96894389
740,24420,0.104655728,0.110665768,31.3664381,30.20510519
741,24453,0.105675288,0.110409409,31.16338147,30.25293927
742,24486,0.105844744,0.110473916,31.12987889,30.24088911
743,24519,0.106549695,0.110418633,30.99125057,30.25121566
744,24552,0.108161241,0.111024596,30.6787867,30.13839684
745,24585,0.11061807,0.111119285,30.21399418,30.12084096
746,24618,0.111059763,0.111146167,30.13187445,30.11586056
747,24651,0.111248747,0.111283965,30.09687018,30.09035551
748,24684,0.111363761,0.111282349,30.07560525,30.09065452
749,24717,0.111304075,0.111453496,30.08663702,30.05903445
750,24750,0.11085248,0.11160589,30.1703587,30.03093312
751,24783,0.10978251,0.110655516,30.37053185,30.2070153
752,24816,0.108675003,0.109014191,30.58045102,30.51586306
753,24849,0.106737077,0.108313963,30.95460284,30.64949138
